,dupla,x1,y1,x2,y2,interaction,Jogo,temporada
37,Carles Puyol i Saforcada_José Edmílson Gomes de Moraes,39.021875,41.3578125,41.99473684210526,23.133333333333333,23,Valencia x Barcelona,2006/2007
38,Eiður Smári Guðjohnsen_José Edmílson Gomes de Moraes,78.08461538461539,42.323076923076925,41.99473684210526,23.133333333333333,4,Valencia x Barcelona,2006/2007
39,Andrés Iniesta Luján_Eiður Smári Guðjohnsen,72.19322033898304,24.423728813559322,78.08461538461539,42.323076923076925,4,Valencia x Barcelona,2006/2007
40,Anderson Luís de Souza_Eiður Smári Guðjohnsen,66.00285714285714,46.96142857142858,78.08461538461539,42.323076923076925,9,Valencia x Barcelona,2006/2007
41,Carles Puyol i Saforcada_Eiður Smári Guðjohnsen,39.021875,41.3578125,78.08461538461539,42.323076923076925,1,Valencia x Barcelona,2006/2007
42,Andrés Iniesta Luján_Carles Puyol i Saforcada,72.19322033898304,24.423728813559322,39.021875,41.3578125,4,Valencia x Barcelona,2006/2007
43,Anderson Luís de Souza_Carles Puyol i Saforcada,66.00285714285714,46.96142857142858,39.021875,41.3578125,8,Valencia x Barcelona,2006/2007
44,Andrés Iniesta Luján_Víctor Valdés Arribas,72.19322033898304,24.423728813559322,11.307692307692308,35.93846153846154,1,Valencia x Barcelona,2006/2007
45,Anderson Luís de Souza_Víctor Valdés Arribas,66.00285714285714,46.96142857142858,11.307692307692308,35.93846153846154,5,Valencia x Barcelona,2006/2007
46,Gianluca Zambrotta_Víctor Valdés Arribas,57.9547619047619,64.04880952380952,11.307692307692308,35.93846153846154,4,Valencia x Barcelona,2006/2007
47,Carles Puyol i Saforcada_Víctor Valdés Arribas,39.021875,41.3578125,11.307692307692308,35.93846153846154,4,Valencia x Barcelona,2006/2007
48,Rafael Márquez Álvarez_Víctor Valdés Arribas,54.381818181818176,36.73766233766234,11.307692307692308,35.93846153846154,2,Valencia x Barcelona,2006/2007
49,Oleguer Presas Renom_Víctor Valdés Arribas,57.012499999999996,5.917857142857143,11.307692307692308,35.93846153846154,5,Valencia x Barcelona,2006/2007
50,José Edmílson Gomes de Moraes_Víctor Valdés Arribas,41.99473684210526,23.133333333333333,11.307692307692308,35.93846153846154,7,Valencia x Barcelona,2006/2007
51,Ronaldo de Assis Moreira_Víctor Valdés Arribas,72.80196078431372,57.55490196078432,11.307692307692308,35.93846153846154,1,Valencia x Barcelona,2006/2007
52,Eiður Smári Guðjohnsen_Víctor Valdés Arribas,78.08461538461539,42.323076923076925,11.307692307692308,35.93846153846154,3,Valencia x Barcelona,2006/2007
53,Anderson Luís de Souza_Andrés Iniesta Luján,66.00285714285714,46.96142857142858,72.19322033898304,24.423728813559322,13,Valencia x Barcelona,2006/2007
0,Lionel Andrés Messi Cuccittini_Ronaldo de Assis Moreira,77.0953488372093,25.327906976744185,79.27254901960785,37.3156862745098,28,Real Madrid x Barcelona,2006/2007
1,Anderson Luís de Souza_Ronaldo de Assis Moreira,65.30178571428571,42.49464285714286,79.27254901960785,37.3156862745098,17,Real Madrid x Barcelona,2006/2007
2,Andrés Iniesta Luján_Ronaldo de Assis Moreira,59.5969696969697,32.00151515151515,79.27254901960785,37.3156862745098,17,Real Madrid x Barcelona,2006/2007
3,Lilian Thuram_Ronaldo de Assis Moreira,39.54909090909091,22.163636363636364,79.27254901960785,37.3156862745098,6,Real Madrid x Barcelona,2006/2007
4,Carles Puyol i Saforcada_Ronaldo de Assis Moreira,32.906060606060606,49.68181818181818,79.27254901960785,37.3156862745098,3,Real Madrid x Barcelona,2006/2007
5,Gianluca Zambrotta_Ronaldo de Assis Moreira,50.24444444444444,3.2416666666666667,79.27254901960785,37.3156862745098,6,Real Madrid x Barcelona,2006/2007
6,Eiður Smári Guðjohnsen_Ronaldo de Assis Moreira,78.16923076923078,33.66153846153846,79.27254901960785,37.3156862745098,8,Real Madrid x Barcelona,2006/2007
7,Lionel Andrés Messi Cuccittini_Xavier Hernández Creus,77.0953488372093,25.327906976744185,58.196825396825396,31.852380952380955,15,Real Madrid x Barcelona,2006/2007
8,Anderson Luís de Souza_Xavier Hernández Creus,65.30178571428571,42.49464285714286,58.196825396825396,31.852380952380955,9,Real Madrid x Barcelona,2006/2007
9,Andrés Iniesta Luján_Xavier Hernández Creus,59.5969696969697,32.00151515151515,58.196825396825396,31.852380952380955,19,Real Madrid x Barcelona,2006/2007
10,Ronaldo de Assis Moreira_Xavier Hernández Creus,79.27254901960785,37.3156862745098,58.196825396825396,31.852380952380955,16,Real Madrid x Barcelona,2006/2007
11,Lilian Thuram_Xavier Hernández Creus,39.54909090909091,22.163636363636364,58.196825396825396,31.852380952380955,18,Real Madrid x Barcelona,2006/2007
12,Carles Puyol i Saforcada_Xavier Hernández Creus,32.906060606060606,49.68181818181818,58.196825396825396,31.852380952380955,12,Real Madrid x Barcelona,2006/2007
13,Gianluca Zambrotta_Xavier Hernández Creus,50.24444444444444,3.2416666666666667,58.196825396825396,31.852380952380955,15,Real Madrid x Barcelona,2006/2007
14,Sylvio Mendes Campos Junior_Xavier Hernández Creus,60.14761904761905,63.04920634920635,58.196825396825396,31.852380952380955,14,Real Madrid x Barcelona,2006/2007
15,Eiður Smári Guðjohnsen_Xavier Hernández Creus,78.16923076923078,33.66153846153846,58.196825396825396,31.852380952380955,5,Real Madrid x Barcelona,2006/2007
16,Lionel Andrés Messi Cuccittini_Sylvio Mendes Campos Junior,77.0953488372093,25.327906976744185,60.14761904761905,63.04920634920635,12,Real Madrid x Barcelona,2006/2007
17,Anderson Luís de Souza_Sylvio Mendes Campos Junior,65.30178571428571,42.49464285714286,60.14761904761905,63.04920634920635,16,Real Madrid x Barcelona,2006/2007
18,Andrés Iniesta Luján_Sylvio Mendes Campos Junior,59.5969696969697,32.00151515151515,60.14761904761905,63.04920634920635,23,Real Madrid x Barcelona,2006/2007
19,Ronaldo de Assis Moreira_Sylvio Mendes Campos Junior,79.27254901960785,37.3156862745098,60.14761904761905,63.04920634920635,19,Real Madrid x Barcelona,2006/2007
20,Lilian Thuram_Sylvio Mendes Campos Junior,39.54909090909091,22.163636363636364,60.14761904761905,63.04920634920635,7,Real Madrid x Barcelona,2006/2007
21,Carles Puyol i Saforcada_Sylvio Mendes Campos Junior,32.906060606060606,49.68181818181818,60.14761904761905,63.04920634920635,14,Real Madrid x Barcelona,2006/2007
22,Eiður Smári Guðjohnsen_Sylvio Mendes Campos Junior,78.16923076923078,33.66153846153846,60.14761904761905,63.04920634920635,4,Real Madrid x Barcelona,2006/2007
23,Anderson Luís de Souza_Andrés Iniesta Luján,65.30178571428571,42.49464285714286,59.5969696969697,32.00151515151515,26,Real Madrid x Barcelona,2006/2007
24,Anderson Luís de Souza_Lionel Andrés Messi Cuccittini,65.30178571428571,42.49464285714286,77.0953488372093,25.327906976744185,12,Real Madrid x Barcelona,2006/2007
25,Andrés Iniesta Luján_Lionel Andrés Messi Cuccittini,59.5969696969697,32.00151515151515,77.0953488372093,25.327906976744185,17,Real Madrid x Barcelona,2006/2007
26,Lilian Thuram_Lionel Andrés Messi Cuccittini,39.54909090909091,22.163636363636364,77.0953488372093,25.327906976744185,7,Real Madrid x Barcelona,2006/2007
27,Gianluca Zambrotta_Lionel Andrés Messi Cuccittini,50.24444444444444,3.2416666666666667,77.0953488372093,25.327906976744185,11,Real Madrid x Barcelona,2006/2007
28,Eiður Smári Guðjohnsen_Lionel Andrés Messi Cuccittini,78.16923076923078,33.66153846153846,77.0953488372093,25.327906976744185,7,Real Madrid x Barcelona,2006/2007
29,Anderson Luís de Souza_Lilian Thuram,65.30178571428571,42.49464285714286,39.54909090909091,22.163636363636364,10,Real Madrid x Barcelona,2006/2007
30,Andrés Iniesta Luján_Lilian Thuram,59.5969696969697,32.00151515151515,39.54909090909091,22.163636363636364,20,Real Madrid x Barcelona,2006/2007
31,Carles Puyol i Saforcada_Lilian Thuram,32.906060606060606,49.68181818181818,39.54909090909091,22.163636363636364,16,Real Madrid x Barcelona,2006/2007
32,Gianluca Zambrotta_Lilian Thuram,50.24444444444444,3.2416666666666667,39.54909090909091,22.163636363636364,14,Real Madrid x Barcelona,2006/2007
33,Eiður Smári Guðjohnsen_Lilian Thuram,78.16923076923078,33.66153846153846,39.54909090909091,22.163636363636364,2,Real Madrid x Barcelona,2006/2007
34,Anderson Luís de Souza_Eiður Smári Guðjohnsen,65.30178571428571,42.49464285714286,78.16923076923078,33.66153846153846,6,Real Madrid x Barcelona,2006/2007
35,Andrés Iniesta Luján_Eiður Smári Guðjohnsen,59.5969696969697,32.00151515151515,78.16923076923078,33.66153846153846,6,Real Madrid x Barcelona,2006/2007
36,Anderson Luís de Souza_Carles Puyol i Saforcada,65.30178571428571,42.49464285714286,32.906060606060606,49.68181818181818,4,Real Madrid x Barcelona,2006/2007
37,Andrés Iniesta Luján_Carles Puyol i Saforcada,59.5969696969697,32.00151515151515,32.906060606060606,49.68181818181818,3,Real Madrid x Barcelona,2006/2007
38,Anderson Luís de Souza_Gianluca Zambrotta,65.30178571428571,42.49464285714286,50.24444444444444,3.2416666666666667,2,Real Madrid x Barcelona,2006/2007
39,Andrés Iniesta Luján_Gianluca Zambrotta,59.5969696969697,32.00151515151515,50.24444444444444,3.2416666666666667,7,Real Madrid x Barcelona,2006/2007
40,Eiður Smári Guðjohnsen_Gianluca Zambrotta,78.16923076923078,33.66153846153846,50.24444444444444,3.2416666666666667,1,Real Madrid x Barcelona,2006/2007
41,Ronaldo de Assis Moreira_Víctor Valdés Arribas,79.27254901960785,37.3156862745098,12.003846153846155,33.12307692307692,5,Real Madrid x Barcelona,2006/2007
42,Lilian Thuram_Víctor Valdés Arribas,39.54909090909091,22.163636363636364,12.003846153846155,33.12307692307692,4,Real Madrid x Barcelona,2006/2007
43,Carles Puyol i Saforcada_Víctor Valdés Arribas,32.906060606060606,49.68181818181818,12.003846153846155,33.12307692307692,9,Real Madrid x Barcelona,2006/2007
44,Gianluca Zambrotta_Víctor Valdés Arribas,50.24444444444444,3.2416666666666667,12.003846153846155,33.12307692307692,1,Real Madrid x Barcelona,2006/2007
45,Sylvio Mendes Campos Junior_Víctor Valdés Arribas,60.14761904761905,63.04920634920635,12.003846153846155,33.12307692307692,7,Real Madrid x Barcelona,2006/2007
46,Eiður Smári Guðjohnsen_Víctor Valdés Arribas,78.16923076923078,33.66153846153846,12.003846153846155,33.12307692307692,5,Real Madrid x Barcelona,2006/2007
0,Lilian Thuram_Rafael Márquez Álvarez,36.53114754098361,19.878688524590164,38.92545454545455,47.06545454545454,32,Barcelona x Sevilla,2006/2007
1,Andrés Iniesta Luján_Rafael Márquez Álvarez,57.6140625,41.9765625,38.92545454545455,47.06545454545454,11,Barcelona x Sevilla,2006/2007
2,Eiður Smári Guðjohnsen_Rafael Márquez Álvarez,68.74090909090908,38.054545454545455,38.92545454545455,47.06545454545454,2,Barcelona x Sevilla,2006/2007
3,Lionel Andrés Messi Cuccittini_Rafael Márquez Álvarez,74.96551724137932,22.989655172413794,38.92545454545455,47.06545454545454,5,Barcelona x Sevilla,2006/2007
4,Lilian Thuram_Xavier Hernández Creus,36.53114754098361,19.878688524590164,60.068518518518516,31.00740740740741,17,Barcelona x Sevilla,2006/2007
5,Andrés Iniesta Luján_Xavier Hernández Creus,57.6140625,41.9765625,60.068518518518516,31.00740740740741,17,Barcelona x Sevilla,2006/2007
6,Thiago Motta_Xavier Hernández Creus,46.95517241379311,34.915517241379305,60.068518518518516,31.00740740740741,21,Barcelona x Sevilla,2006/2007
7,Rafael Márquez Álvarez_Xavier Hernández Creus,38.92545454545455,47.06545454545454,60.068518518518516,31.00740740740741,12,Barcelona x Sevilla,2006/2007
8,Ronaldo de Assis Moreira_Xavier Hernández Creus,77.99302325581395,46.89302325581396,60.068518518518516,31.00740740740741,13,Barcelona x Sevilla,2006/2007
9,Eiður Smári Guðjohnsen_Xavier Hernández Creus,68.74090909090908,38.054545454545455,60.068518518518516,31.00740740740741,5,Barcelona x Sevilla,2006/2007
10,Juliano Haus Belletti_Xavier Hernández Creus,67.32,0.8680000000000004,60.068518518518516,31.00740740740741,7,Barcelona x Sevilla,2006/2007
11,Sylvio Mendes Campos Junior_Xavier Hernández Creus,55.894,66.192,60.068518518518516,31.00740740740741,8,Barcelona x Sevilla,2006/2007
12,Lionel Andrés Messi Cuccittini_Xavier Hernández Creus,74.96551724137932,22.989655172413794,60.068518518518516,31.00740740740741,11,Barcelona x Sevilla,2006/2007
13,Lilian Thuram_Thiago Motta,36.53114754098361,19.878688524590164,46.95517241379311,34.915517241379305,16,Barcelona x Sevilla,2006/2007
14,Andrés Iniesta Luján_Thiago Motta,57.6140625,41.9765625,46.95517241379311,34.915517241379305,23,Barcelona x Sevilla,2006/2007
15,Rafael Márquez Álvarez_Thiago Motta,38.92545454545455,47.06545454545454,46.95517241379311,34.915517241379305,11,Barcelona x Sevilla,2006/2007
16,Ronaldo de Assis Moreira_Thiago Motta,77.99302325581395,46.89302325581396,46.95517241379311,34.915517241379305,6,Barcelona x Sevilla,2006/2007
17,Eiður Smári Guðjohnsen_Thiago Motta,68.74090909090908,38.054545454545455,46.95517241379311,34.915517241379305,3,Barcelona x Sevilla,2006/2007
18,Juliano Haus Belletti_Thiago Motta,67.32,0.8680000000000004,46.95517241379311,34.915517241379305,1,Barcelona x Sevilla,2006/2007
19,Sylvio Mendes Campos Junior_Thiago Motta,55.894,66.192,46.95517241379311,34.915517241379305,14,Barcelona x Sevilla,2006/2007
20,Lionel Andrés Messi Cuccittini_Thiago Motta,74.96551724137932,22.989655172413794,46.95517241379311,34.915517241379305,10,Barcelona x Sevilla,2006/2007
21,Lilian Thuram_Víctor Valdés Arribas,36.53114754098361,19.878688524590164,8.134615384615385,33.65,15,Barcelona x Sevilla,2006/2007
22,Andrés Iniesta Luján_Víctor Valdés Arribas,57.6140625,41.9765625,8.134615384615385,33.65,1,Barcelona x Sevilla,2006/2007
23,Rafael Márquez Álvarez_Víctor Valdés Arribas,38.92545454545455,47.06545454545454,8.134615384615385,33.65,3,Barcelona x Sevilla,2006/2007
24,Ronaldo de Assis Moreira_Víctor Valdés Arribas,77.99302325581395,46.89302325581396,8.134615384615385,33.65,1,Barcelona x Sevilla,2006/2007
25,Eiður Smári Guðjohnsen_Víctor Valdés Arribas,68.74090909090908,38.054545454545455,8.134615384615385,33.65,8,Barcelona x Sevilla,2006/2007
26,Juliano Haus Belletti_Víctor Valdés Arribas,67.32,0.8680000000000004,8.134615384615385,33.65,3,Barcelona x Sevilla,2006/2007
27,Sylvio Mendes Campos Junior_Víctor Valdés Arribas,55.894,66.192,8.134615384615385,33.65,1,Barcelona x Sevilla,2006/2007
28,Lionel Andrés Messi Cuccittini_Víctor Valdés Arribas,74.96551724137932,22.989655172413794,8.134615384615385,33.65,3,Barcelona x Sevilla,2006/2007
29,Lilian Thuram_Lionel Andrés Messi Cuccittini,36.53114754098361,19.878688524590164,74.96551724137932,22.989655172413794,3,Barcelona x Sevilla,2006/2007
30,Andrés Iniesta Luján_Lionel Andrés Messi Cuccittini,57.6140625,41.9765625,74.96551724137932,22.989655172413794,13,Barcelona x Sevilla,2006/2007
31,Eiður Smári Guðjohnsen_Lionel Andrés Messi Cuccittini,68.74090909090908,38.054545454545455,74.96551724137932,22.989655172413794,5,Barcelona x Sevilla,2006/2007
32,Juliano Haus Belletti_Lionel Andrés Messi Cuccittini,67.32,0.8680000000000004,74.96551724137932,22.989655172413794,10,Barcelona x Sevilla,2006/2007
33,Lilian Thuram_Sylvio Mendes Campos Junior,36.53114754098361,19.878688524590164,55.894,66.192,3,Barcelona x Sevilla,2006/2007
34,Andrés Iniesta Luján_Sylvio Mendes Campos Junior,57.6140625,41.9765625,55.894,66.192,14,Barcelona x Sevilla,2006/2007
35,Rafael Márquez Álvarez_Sylvio Mendes Campos Junior,38.92545454545455,47.06545454545454,55.894,66.192,20,Barcelona x Sevilla,2006/2007
36,Ronaldo de Assis Moreira_Sylvio Mendes Campos Junior,77.99302325581395,46.89302325581396,55.894,66.192,18,Barcelona x Sevilla,2006/2007
37,Eiður Smári Guðjohnsen_Sylvio Mendes Campos Junior,68.74090909090908,38.054545454545455,55.894,66.192,6,Barcelona x Sevilla,2006/2007
38,Lionel Andrés Messi Cuccittini_Sylvio Mendes Campos Junior,74.96551724137932,22.989655172413794,55.894,66.192,6,Barcelona x Sevilla,2006/2007
39,Lilian Thuram_Ronaldo de Assis Moreira,36.53114754098361,19.878688524590164,77.99302325581395,46.89302325581396,2,Barcelona x Sevilla,2006/2007
40,Andrés Iniesta Luján_Ronaldo de Assis Moreira,57.6140625,41.9765625,77.99302325581395,46.89302325581396,24,Barcelona x Sevilla,2006/2007
41,Rafael Márquez Álvarez_Ronaldo de Assis Moreira,38.92545454545455,47.06545454545454,77.99302325581395,46.89302325581396,4,Barcelona x Sevilla,2006/2007
42,Eiður Smári Guðjohnsen_Ronaldo de Assis Moreira,68.74090909090908,38.054545454545455,77.99302325581395,46.89302325581396,16,Barcelona x Sevilla,2006/2007
43,Juliano Haus Belletti_Ronaldo de Assis Moreira,67.32,0.8680000000000004,77.99302325581395,46.89302325581396,5,Barcelona x Sevilla,2006/2007
44,Lionel Andrés Messi Cuccittini_Ronaldo de Assis Moreira,74.96551724137932,22.989655172413794,77.99302325581395,46.89302325581396,10,Barcelona x Sevilla,2006/2007
45,Andrés Iniesta Luján_Eiður Smári Guðjohnsen,57.6140625,41.9765625,68.74090909090908,38.054545454545455,13,Barcelona x Sevilla,2006/2007
46,Andrés Iniesta Luján_Lilian Thuram,57.6140625,41.9765625,36.53114754098361,19.878688524590164,10,Barcelona x Sevilla,2006/2007
47,Eiður Smári Guðjohnsen_Lilian Thuram,68.74090909090908,38.054545454545455,36.53114754098361,19.878688524590164,4,Barcelona x Sevilla,2006/2007
48,Juliano Haus Belletti_Lilian Thuram,67.32,0.8680000000000004,36.53114754098361,19.878688524590164,14,Barcelona x Sevilla,2006/2007
49,Andrés Iniesta Luján_Juliano Haus Belletti,57.6140625,41.9765625,67.32,0.8680000000000004,6,Barcelona x Sevilla,2006/2007
50,Eiður Smári Guðjohnsen_Juliano Haus Belletti,68.74090909090908,38.054545454545455,67.32,0.8680000000000004,1,Barcelona x Sevilla,2006/2007
0,Andrés Iniesta Luján_Xavier Hernández Creus,50.39732142857143,35.847321428571426,57.4228813559322,37.71101694915254,56,Recreativo Huelva x Barcelona,2006/2007
1,Gianluca Zambrotta_Xavier Hernández Creus,47.98488372093023,3.7011627906976745,57.4228813559322,37.71101694915254,26,Recreativo Huelva x Barcelona,2006/2007
2,Carles Puyol i Saforcada_Xavier Hernández Creus,35.699999999999996,51.267105263157895,57.4228813559322,37.71101694915254,25,Recreativo Huelva x Barcelona,2006/2007
3,Anderson Luís de Souza_Xavier Hernández Creus,64.19855072463768,42.79710144927536,57.4228813559322,37.71101694915254,14,Recreativo Huelva x Barcelona,2006/2007
4,Ronaldo de Assis Moreira_Xavier Hernández Creus,74.51666666666667,46.30714285714286,57.4228813559322,37.71101694915254,15,Recreativo Huelva x Barcelona,2006/2007
5,Sylvio Mendes Campos Junior_Xavier Hernández Creus,55.49108910891089,67.52475247524752,57.4228813559322,37.71101694915254,27,Recreativo Huelva x Barcelona,2006/2007
6,Lilian Thuram_Xavier Hernández Creus,33.34827586206897,22.710344827586205,57.4228813559322,37.71101694915254,26,Recreativo Huelva x Barcelona,2006/2007
7,Lionel Andrés Messi Cuccittini_Xavier Hernández Creus,75.99090909090908,20.477272727272727,57.4228813559322,37.71101694915254,18,Recreativo Huelva x Barcelona,2006/2007
8,Samuel Eto''o Fils_Xavier Hernández Creus,76.46000000000001,26.98,57.4228813559322,37.71101694915254,15,Recreativo Huelva x Barcelona,2006/2007
9,Víctor Valdés Arribas_Xavier Hernández Creus,11.167857142857143,32.917857142857144,57.4228813559322,37.71101694915254,3,Recreativo Huelva x Barcelona,2006/2007
10,Andrés Iniesta Luján_Gianluca Zambrotta,50.39732142857143,35.847321428571426,47.98488372093023,3.7011627906976745,31,Recreativo Huelva x Barcelona,2006/2007
11,Carles Puyol i Saforcada_Gianluca Zambrotta,35.699999999999996,51.267105263157895,47.98488372093023,3.7011627906976745,3,Recreativo Huelva x Barcelona,2006/2007
12,Anderson Luís de Souza_Gianluca Zambrotta,64.19855072463768,42.79710144927536,47.98488372093023,3.7011627906976745,9,Recreativo Huelva x Barcelona,2006/2007
13,Andrés Iniesta Luján_Sylvio Mendes Campos Junior,50.39732142857143,35.847321428571426,55.49108910891089,67.52475247524752,27,Recreativo Huelva x Barcelona,2006/2007
14,Carles Puyol i Saforcada_Sylvio Mendes Campos Junior,35.699999999999996,51.267105263157895,55.49108910891089,67.52475247524752,44,Recreativo Huelva x Barcelona,2006/2007
15,Anderson Luís de Souza_Sylvio Mendes Campos Junior,64.19855072463768,42.79710144927536,55.49108910891089,67.52475247524752,34,Recreativo Huelva x Barcelona,2006/2007
16,Ronaldo de Assis Moreira_Sylvio Mendes Campos Junior,74.51666666666667,46.30714285714286,55.49108910891089,67.52475247524752,28,Recreativo Huelva x Barcelona,2006/2007
17,Lilian Thuram_Sylvio Mendes Campos Junior,33.34827586206897,22.710344827586205,55.49108910891089,67.52475247524752,14,Recreativo Huelva x Barcelona,2006/2007
18,Lionel Andrés Messi Cuccittini_Sylvio Mendes Campos Junior,75.99090909090908,20.477272727272727,55.49108910891089,67.52475247524752,12,Recreativo Huelva x Barcelona,2006/2007
19,Samuel Eto''o Fils_Sylvio Mendes Campos Junior,76.46000000000001,26.98,55.49108910891089,67.52475247524752,6,Recreativo Huelva x Barcelona,2006/2007
20,Andrés Iniesta Luján_Lilian Thuram,50.39732142857143,35.847321428571426,33.34827586206897,22.710344827586205,23,Recreativo Huelva x Barcelona,2006/2007
21,Gianluca Zambrotta_Lilian Thuram,47.98488372093023,3.7011627906976745,33.34827586206897,22.710344827586205,46,Recreativo Huelva x Barcelona,2006/2007
22,Carles Puyol i Saforcada_Lilian Thuram,35.699999999999996,51.267105263157895,33.34827586206897,22.710344827586205,31,Recreativo Huelva x Barcelona,2006/2007
23,Anderson Luís de Souza_Lilian Thuram,64.19855072463768,42.79710144927536,33.34827586206897,22.710344827586205,6,Recreativo Huelva x Barcelona,2006/2007
24,Andrés Iniesta Luján_Carles Puyol i Saforcada,50.39732142857143,35.847321428571426,35.699999999999996,51.267105263157895,16,Recreativo Huelva x Barcelona,2006/2007
25,Anderson Luís de Souza_Carles Puyol i Saforcada,64.19855072463768,42.79710144927536,35.699999999999996,51.267105263157895,11,Recreativo Huelva x Barcelona,2006/2007
26,Andrés Iniesta Luján_Lionel Andrés Messi Cuccittini,50.39732142857143,35.847321428571426,75.99090909090908,20.477272727272727,11,Recreativo Huelva x Barcelona,2006/2007
27,Gianluca Zambrotta_Lionel Andrés Messi Cuccittini,47.98488372093023,3.7011627906976745,75.99090909090908,20.477272727272727,20,Recreativo Huelva x Barcelona,2006/2007
28,Carles Puyol i Saforcada_Lionel Andrés Messi Cuccittini,35.699999999999996,51.267105263157895,75.99090909090908,20.477272727272727,2,Recreativo Huelva x Barcelona,2006/2007
29,Anderson Luís de Souza_Lionel Andrés Messi Cuccittini,64.19855072463768,42.79710144927536,75.99090909090908,20.477272727272727,9,Recreativo Huelva x Barcelona,2006/2007
30,Lilian Thuram_Lionel Andrés Messi Cuccittini,33.34827586206897,22.710344827586205,75.99090909090908,20.477272727272727,6,Recreativo Huelva x Barcelona,2006/2007
31,Andrés Iniesta Luján_Ronaldo de Assis Moreira,50.39732142857143,35.847321428571426,74.51666666666667,46.30714285714286,10,Recreativo Huelva x Barcelona,2006/2007
32,Gianluca Zambrotta_Ronaldo de Assis Moreira,47.98488372093023,3.7011627906976745,74.51666666666667,46.30714285714286,4,Recreativo Huelva x Barcelona,2006/2007
33,Carles Puyol i Saforcada_Ronaldo de Assis Moreira,35.699999999999996,51.267105263157895,74.51666666666667,46.30714285714286,2,Recreativo Huelva x Barcelona,2006/2007
34,Anderson Luís de Souza_Ronaldo de Assis Moreira,64.19855072463768,42.79710144927536,74.51666666666667,46.30714285714286,14,Recreativo Huelva x Barcelona,2006/2007
35,Lilian Thuram_Ronaldo de Assis Moreira,33.34827586206897,22.710344827586205,74.51666666666667,46.30714285714286,2,Recreativo Huelva x Barcelona,2006/2007
36,Lionel Andrés Messi Cuccittini_Ronaldo de Assis Moreira,75.99090909090908,20.477272727272727,74.51666666666667,46.30714285714286,15,Recreativo Huelva x Barcelona,2006/2007
37,Andrés Iniesta Luján_Samuel Eto''o Fils,50.39732142857143,35.847321428571426,76.46000000000001,26.98,6,Recreativo Huelva x Barcelona,2006/2007
38,Gianluca Zambrotta_Samuel Eto''o Fils,47.98488372093023,3.7011627906976745,76.46000000000001,26.98,10,Recreativo Huelva x Barcelona,2006/2007
39,Anderson Luís de Souza_Samuel Eto''o Fils,64.19855072463768,42.79710144927536,76.46000000000001,26.98,17,Recreativo Huelva x Barcelona,2006/2007
40,Ronaldo de Assis Moreira_Samuel Eto''o Fils,74.51666666666667,46.30714285714286,76.46000000000001,26.98,13,Recreativo Huelva x Barcelona,2006/2007
41,Lionel Andrés Messi Cuccittini_Samuel Eto''o Fils,75.99090909090908,20.477272727272727,76.46000000000001,26.98,10,Recreativo Huelva x Barcelona,2006/2007
42,Andrés Iniesta Luján_Víctor Valdés Arribas,50.39732142857143,35.847321428571426,11.167857142857143,32.917857142857144,5,Recreativo Huelva x Barcelona,2006/2007
43,Gianluca Zambrotta_Víctor Valdés Arribas,47.98488372093023,3.7011627906976745,11.167857142857143,32.917857142857144,8,Recreativo Huelva x Barcelona,2006/2007
44,Carles Puyol i Saforcada_Víctor Valdés Arribas,35.699999999999996,51.267105263157895,11.167857142857143,32.917857142857144,9,Recreativo Huelva x Barcelona,2006/2007
45,Ronaldo de Assis Moreira_Víctor Valdés Arribas,74.51666666666667,46.30714285714286,11.167857142857143,32.917857142857144,4,Recreativo Huelva x Barcelona,2006/2007
46,Sylvio Mendes Campos Junior_Víctor Valdés Arribas,55.49108910891089,67.52475247524752,11.167857142857143,32.917857142857144,3,Recreativo Huelva x Barcelona,2006/2007
47,Lilian Thuram_Víctor Valdés Arribas,33.34827586206897,22.710344827586205,11.167857142857143,32.917857142857144,11,Recreativo Huelva x Barcelona,2006/2007
48,Samuel Eto''o Fils_Víctor Valdés Arribas,76.46000000000001,26.98,11.167857142857143,32.917857142857144,3,Recreativo Huelva x Barcelona,2006/2007
49,Anderson Luís de Souza_Andrés Iniesta Luján,64.19855072463768,42.79710144927536,50.39732142857143,35.847321428571426,33,Recreativo Huelva x Barcelona,2006/2007
0,Anderson Luís de Souza_Gianluca Zambrotta,75.3604938271605,41.855555555555554,65.92999999999999,38.47125,32,Barcelona x Espanyol,2006/2007
1,Andrés Iniesta Luján_Gianluca Zambrotta,65.22909090909091,30.28,65.92999999999999,38.47125,7,Barcelona x Espanyol,2006/2007
2,Carles Puyol i Saforcada_Gianluca Zambrotta,38.4,44.69117647058823,65.92999999999999,38.47125,5,Barcelona x Espanyol,2006/2007
3,Eiður Smári Guðjohnsen_Gianluca Zambrotta,87.69,31.28,65.92999999999999,38.47125,4,Barcelona x Espanyol,2006/2007
4,Anderson Luís de Souza_Xavier Hernández Creus,75.3604938271605,41.855555555555554,63.4453488372093,29.04186046511628,29,Barcelona x Espanyol,2006/2007
5,Gianluca Zambrotta_Xavier Hernández Creus,65.92999999999999,38.47125,63.4453488372093,29.04186046511628,26,Barcelona x Espanyol,2006/2007
6,Andrés Iniesta Luján_Xavier Hernández Creus,65.22909090909091,30.28,63.4453488372093,29.04186046511628,24,Barcelona x Espanyol,2006/2007
7,Carles Puyol i Saforcada_Xavier Hernández Creus,38.4,44.69117647058823,63.4453488372093,29.04186046511628,18,Barcelona x Espanyol,2006/2007
